url,city,price,title,location,area,bedrooms,bathrooms,property_type,built_in_year,parking_spaces,servant_quarters,store_rooms,kitchens,drawing_rooms,dining_rooms,laundry_rooms,floors,electricity_backup,internet,gas,security,water_supply
https://www.zameen.com/Property/top_city_1_top_city_1_-_block_a_house_sized_10_marla_in_top_city_1_-_block_a-54016268-9231-1.html,islamabad,42500000,House Sized 10 Marla In Top City 1 - Block A,"Top City 1 - Block A, Top City 1, Islamabad, Islamabad Capital",10 Marla,5,5,House,2025,1,1,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/top_city_1_top_city_1_-_block_d_reserve_a_house_of_10_marla_now_in_top_city_1_-_block_d-54016210-9233-1.html,islamabad,49300000,Reserve A House Of 10 Marla Now In Top City 1 - Block D,"Top City 1 - Block D, Top City 1, Islamabad, Islamabad Capital",10 Marla,5,5,House,,,,1,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/g_10_g-10_2_g_10_2_50_90_old_house_available_on_beautiful_location-52410545-3325-1.html,islamabad,130000000,G 10 /2 50*90 Old House Available On Beautiful Location.,"G-10/2, G-10, Islamabad, Islamabad Capital",1 Kanal,5,6,House,2000,5,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-8_f_8_park_facing_1244_square_yards_house_available_80_140_marglla_facing-52809060-166-1.html,islamabad,460000000,F 8 Park Facing 1244 Square Yards House Available 80*140 Marglla Facing.,"F-8, Islamabad, Islamabad Capital",2.5 Kanal,8,6,House,2000,8,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-8_f_8_corner_house_available_50_90_sun_facing_beautiful_location-52989398-166-1.html,islamabad,245000000,F 8 Corner House Available 50*90 Sun Facing Beautiful Location.,"F-8, Islamabad, Islamabad Capital",1 Kanal,6,6,House,2000,6,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/f_7_f-7_3_f_7_house_available_80_140_house_near_margla_road-53022784-3309-1.html,islamabad,550000000,F 7 House Available 80*140 House Near Margla Road.,"F-7/3, F-7, Islamabad, Islamabad Capital",2.5 Kanal,5,6,House,2000,10,2,2,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-10_f_10_brand_new_house_available_81_125_1111_square_yards_stylish_and_latest_designer_house-53059629-162-1.html,islamabad,690000000,F 10 Brand New House Available 81*125 1111 Square Yards Stylish And Latest Designer House.,"F-10, Islamabad, Islamabad Capital",2.2 Kanal,10,6,House,2025,10,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_h-13_double_storey_house_for_sale-53519146-1039-1.html,islamabad,19000000,Double Storey House For Sale,"H-13, Islamabad, Islamabad Capital",5 Marla,4,6,House,,Yes,,,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_valley_dha_valley_-_oleander_sector_modern_5_marla_family_home_2_bedrooms_tv_lounge_garden-53445573-3213-1.html,islamabad,7600000,"Modern 5 Marla Family Home 2 Bedrooms, TV Lounge & Garden","DHA Valley - Oleander Sector, DHA Valley, DHA Defence, Islamabad, Islamabad Capital",5 Marla,2,2,House,2023,1,,,1,Yes,,,,,,,,
https://www.zameen.com/Property/dha_valley_oleander_sector_oleander_sector_-_dha_homes_main_boulevard_facing_8_marla_double_storey_house_dha_phase_7_rawalpindi-52901160-16825-1.html,islamabad,16000000,"Main Boulevard Facing 8 Marla Double Storey House DHA Phase 7, Rawalpindi","Oleander Sector - DHA Homes, DHA Valley - Oleander Sector, DHA Valley, DHA Defence, Islamabad, Islamabad Capital",8 Marla,3,3,House,2023,2,1,1,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/g_13_g-13_2_30x60_7_marla_used_house_for_sale_g-13_2-54221514-3338-1.html,islamabad,51500000,30x60 7 Marla Used House For Sale G-13/2,"G-13/2, G-13, Islamabad, Islamabad Capital",7 Marla,4,4,House,2018,1,1,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_g-13_house_sized_5_marla_in_g-13-54090435-330-1.html,islamabad,45000000,House Sized 5 Marla In G-13,"G-13, Islamabad, Islamabad Capital",4 Marla,4,5,House,2025,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,
https://www.zameen.com/Property/g_13_g-13_4_beautiful_house_for_sale_g-13_4_islamabad-54159580-3340-1.html,islamabad,42500000,Beautiful House For Sale G-13/4 Islamabad,"G-13/4, G-13, Islamabad, Islamabad Capital",4 Marla,4,5,House,2026,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_g-13_5_marla_brand_new_luxury_double_story_house_for_sale_in_g-14_4_islamabad-54175428-330-1.html,islamabad,57500000,"5 Marla Brand New Luxury Double Story House for Sale in G-14/4, Islamabad","G-13, Islamabad, Islamabad Capital",5 Marla,5,6,House,2026,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,
https://www.zameen.com/Property/g_14_g-14_4_8_marla_used_good_house_for_sale_g-14_4_islamabad_best_opportunity_for_living_investment_contact_now_for_more_details-54184537-3346-1.html,islamabad,55000000,8 Marla Used Good House For Sale G-14/4 Islamabad Best Opportunity For Living Investment Contact Now For More Details,"G-14/4, G-14, Islamabad, Islamabad Capital",8 Marla,5,6,House,2015,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,
https://www.zameen.com/Property/d_12_d-12_1_stunning_4_marla_house_in_d-12_1_available-54232728-3154-1.html,islamabad,53000000,Stunning 4 Marla House In D-12/1 Available,"D-12/1, D-12, Islamabad, Islamabad Capital",4 Marla,3,3,House,,,,,,Yes,Yes,,,,,,,
https://www.zameen.com/Property/top_city_1_top_city_1_-_block_b_4500_sq_ft_prime_location_near_school_market_mosque_ready_to_move_designer_house_for_sale_block-b_top_city-1_islamabad-54045926-9230-1.html,islamabad,95000000,"4500 Sq. Ft Prime Location, Near School, Market & Mosque, Ready to Move Designer House for Sale Block-B, Top City-1 , ISlamabad.","Top City 1 - Block B, Top City 1, Islamabad, Islamabad Capital",1 Kanal,6,7,House,,Yes,1,Yes,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/top_city_1_top_city_1_-_block_d_10_marla_corner_brand_new_house_for_sale_in_topcity-1_islamabad-53172537-9233-1.html,islamabad,46000000,10 Marla Corner Brand New House For Sale In Topcity-1 Islamabad,"Top City 1 - Block D, Top City 1, Islamabad, Islamabad Capital",10 Marla,6,6,House,2020,3,2,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_mumtaz_city_10_marla_main_double_road_house_for_sale_in_mumtaz_city-1-53622328-3464-1.html,islamabad,41000000,10 Marla Main Double Road House For Sale In Mumtaz City-1,"Mumtaz City, Islamabad, Islamabad Capital",10 Marla,5,6,House,2021,3,1,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/bahria_enclave_the_royal_mall_and_residency_royal_mall_two_bedroom_with_servant_quarter_7th_floor_avenue_facing-53758539-10909-1.html,islamabad,17000000,Royal Mall Two Bedroom With Servant Quarter 7th Floor Avenue Facing,"The Royal Mall and Residency, Bahria Enclave, Bahria Town, Islamabad, Islamabad Capital",6.4 Marla,2,2,Flat,2023,1,1,1,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_prime_location_jinnah_gardens_phase_1_house_sized_12_marla_is_available-54140569-1421-1.html,islamabad,67500000,Prime Location Jinnah Gardens Phase 1 House Sized 12 Marla Is Available,"Jinnah Gardens Phase 1, Jinnah Gardens, FECHS, Islamabad, Islamabad Capital",12 Marla,6,6,House,,,,,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_in_islamabad_you_can_find_the_perfect_prime_location_house_for_sale-54140571-1421-1.html,islamabad,67000000,In Islamabad You Can Find The Perfect Prime Location House For Sale,"Jinnah Gardens Phase 1, Jinnah Gardens, FECHS, Islamabad, Islamabad Capital",12 Marla,6,6,House,,1,1,,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_spacious_prime_location_house_is_available_for_sale_in_ideal_location_of_jinnah_gardens_phase_1-54140570-1421-1.html,islamabad,55000000,Spacious Prime Location House Is Available For Sale In Ideal Location Of Jinnah Gardens Phase 1,"Jinnah Gardens Phase 1, Jinnah Gardens, FECHS, Islamabad, Islamabad Capital",10 Marla,6,6,House,,,,,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_house_for_sale-54158179-1421-1.html,islamabad,28500000,House For Sale,"Jinnah Gardens Phase 1, Jinnah Gardens, FECHS, Islamabad, Islamabad Capital",5 Marla,4,5,House,2022,Yes,,,,,,,,,,,,
https://www.zameen.com/Property/islamabad_top_city_1_double_road_corner_brand_new_designer_luxurious_house_available-54106109-1383-1.html,islamabad,62500000,Double Road Corner Brand New Designer & Luxurious House Available,"Top City 1, Islamabad, Islamabad Capital",10 Marla,6,6,House,2026,2,1,1,,Yes,Yes,,,,,,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c2_headline_dream_home_in_prime_c2_park_face_house_bahria_enclave_excellent_finishing-53912444-11988-1.html,islamabad,52000000,Headline Dream Home In Prime C2 Park Face House Bahria Enclave Excellent Finishing,"Bahria Enclave - Sector C2, Bahria Enclave, Bahria Town, Islamabad, Islamabad Capital",10 Marla,5,6,House,2023,1,,,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/kashmir_highway_eighteen_eighteen_islamabad_prime_location_with_high_returns_for_sale-54213753-12602-1.html,islamabad,72000000,Eighteen Islamabad Prime Location With High Returns For Sale,"Eighteen, Kashmir Highway, Islamabad, Islamabad Capital",1 Kanal,,,House,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-8_f_8_house_available_100_180_2000_square_yards_near_margla_road-53178415-166-1.html,islamabad,650000000,F 8 House Available 100*180 2000 Square Yards Near Margla Road.,"F-8, Islamabad, Islamabad Capital",4 Kanal,10,6,House,2000,20,3,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-7_f_7_2_old_house_size_60_100_666_square_yards-53178506-165-1.html,islamabad,290000000,F 7/2 Old House Size 60*100 666 Square Yards.,"F-7, Islamabad, Islamabad Capital",1.3 Kanal,6,6,House,1995,10,1,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-10_f_10_house_available_5_bed_with_bath_close_and_street-53765708-162-1.html,islamabad,199000000,F 10 House Available 5 Bed with bath close and street.,"F-10, Islamabad, Islamabad Capital",1.1 Kanal,5,6,House,2015,10,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-11_f-11_3_house_available_50_90_near_green_belt_beautiful_location-53890151-163-1.html,islamabad,209000000,F-11/3 House Available 50*90 Near Green Belt Beautiful Location,"F-11, Islamabad, Islamabad Capital",1 Kanal,5,6,House,2005,8,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_g-13_8_marla_used_house_for_sale_g-13_2_used_good-54213432-330-1.html,islamabad,55000000,8 Marla Used House For Sale G-13/2 Used Good,"G-13, Islamabad, Islamabad Capital",8 Marla,5,6,House,2017,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_g-13_g-13_40x80_brand_new_double_story_luxury_house_available_for_sale-54119643-330-1.html,islamabad,110000000,G-13 40x80 Brand new Double story Luxury House available for sale,"G-13, Islamabad, Islamabad Capital",14 Marla,6,7,House,,,,,,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_g-13_g-13_25x40_brand_new_double_storey_house_available_for_sale-54146138-330-1.html,islamabad,41000000,G-13 25x40 Brand New Double Storey House Available For Sale,"G-13, Islamabad, Islamabad Capital",4 Marla,4,,House,,,,,,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_g-13_g-13_30x60_brand_new_double_storey_house_available-54159080-330-1.html,islamabad,65000000,G-13 30x60 Brand New Double Storey House Available,"G-13, Islamabad, Islamabad Capital",7 Marla,6,6,House,,8,,,,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_nice_location_one_kanal_out_class_condition_house_available_for_sale-53833791-376-1.html,islamabad,85000000,NICE LOCATION ONE KANAL OUT CLASS CONDITION HOUSE AVAILABLE FOR SALE,"DHA Defence Phase 1, DHA Defence, Islamabad, Islamabad Capital",1 Kanal,6,6,House,2023,3,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_out_class_location_brand_new_one_kanal_designer_house_avail_for_sale-53586202-376-1.html,islamabad,99500000,OUT CLASS LOCATION BRAND NEW ONE KANAL DESIGNER HOUSE AVAIL FOR SALE,"DHA Defence Phase 1, DHA Defence, Islamabad, Islamabad Capital",1 Kanal,5,6,House,2025,2,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/faisal_town_phase_1_faisal_town_phase_1_-_block_a_one_kanal_main_double_road_modren_house_for_sale_at_prime_location-50268925-16416-1.html,islamabad,145000000,ONE KANAL MAIN DOUBLE ROAD MODREN HOUSE FOR SALE AT PRIME LOCATION,"Faisal Town Phase 1 - Block A, Faisal Town Phase 1, Faisal Town - F-18, Islamabad, Islamabad Capital",1 Kanal,11,6,House,2023,3,1,2,3,Yes,Yes,,,,,,,
https://www.zameen.com/Property/naval_anchorage_naval_anchorage_-_block_e_1_kanal_6-bedroom_modern_residence_block_e_naval_anchorage_islamabad-54161109-3471-1.html,islamabad,85000000,1 Kanal 6-Bedroom Modern Residence | Block E | Naval Anchorage Islamabad,"Naval Anchorage - Block E, Naval Anchorage, Islamabad, Islamabad Capital",1 Kanal,6,7,House,,3,1,,,,,,,,,,,
https://www.zameen.com/Property/islamabad_h-13_fully_furnished_2-bed_apartment_for_sale_kk_residencia_h-13_islamabad-54148131-1039-1.html,islamabad,12500000,"Fully Furnished 2-Bed Apartment for Sale KK Residencia, H-13 Islamabad","H-13, Islamabad, Islamabad Capital",4.8 Marla,2,2,Flat,2025,Yes,,,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_brand_new_designer_house_for_sale_in_sector_n_3_bedroom_a_construction_owner_build_in_bahria_enclave_islamabad-54214598-11975-1.html,islamabad,27000000,Brand New Designer House for sale in Sector N 3 bedroom A+Construction Owner build In Bahria Enclave Islamabad,"Bahria Enclave - Sector N, Bahria Enclave, Bahria Town, Islamabad, Islamabad Capital",5 Marla,3,4,House,2026,2,1,1,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/e_11_e-11_4_on_excellent_location_house_for_sale-54135802-3241-1.html,islamabad,55000000,On Excellent Location House For Sale,"E-11/4, E-11, Islamabad, Islamabad Capital",6 Marla,4,5,House,2024,1,1,,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/lehtrar_road_rahman_enclave_elegant_cda_approved_10_marla_triple_story_luxury_house_for_sale_in_islamabad_rehman_enclave-54079022-17143-1.html,islamabad,69500000,Elegant CDA Approved 10 Marla Triple Story Luxury House for Sale in Islamabad Rehman Enclave,"Rahman Enclave, Lehtrar Road, Islamabad, Islamabad Capital",10 Marla,,,House,,2,1,1,3,Yes,,,,,,,,
https://www.zameen.com/Property/kuri_road_phaf_officers_residencia_pha_officer_residencia_kuri_road_islamabad_brand_new_house-52793657-13099-1.html,islamabad,42500000,PHA Officer Residencia Kuri Road Islamabad BRAND New House,"PHAF Officers Residencia, Kuri Road, Islamabad, Islamabad Capital",8 Marla,5,6,House,2015,1,1,1,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-8_50_x_90_investor_rate_house_is_for_sale-53612587-166-1.html,islamabad,225000000,50 X 90 Investor Rate House Is For SALE,"F-8, Islamabad, Islamabad Capital",1 Kanal,5,6,House,,Yes,,,,,,,,,,,,
https://www.zameen.com/Property/islamabad_f-8_ultra-modern_luxurious_house_with_swimming_pool-53815112-166-1.html,islamabad,600000000,Ultra-Modern Luxurious House with Swimming Pool,"F-8, Islamabad, Islamabad Capital",1.8 Kanal,6,7,House,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,
https://www.zameen.com/Property/f_6_f-6_3_f_6_3_house_available_1000_square_yards_beautiful_location_for_sale-53987708-3301-1.html,islamabad,550000000,F 6/3 House Available 1000 Square Yards Beautiful Location For Sale,"F-6/3, F-6, Islamabad, Islamabad Capital",2 Kanal,6,6,House,2000,8,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-11_f_11_house_available_with_basement_on_beautiful_location-53987824-163-1.html,islamabad,179000000,F 11 House Available With Basement On Beautiful Location.,"F-11, Islamabad, Islamabad Capital",1 Kanal,8,6,House,2005,5,2,2,3,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_e-7_e_7_house_available_1000_square_yards_margla_facing-54022961-343-1.html,islamabad,550000000,E 7 House Available 1000 Square Yards Margla Facing.,"E-7, Islamabad, Islamabad Capital",2 Kanal,7,6,House,2000,6,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_g-13_g-13_40x80_brand_new_double_storey_house_available-54187794-330-1.html,islamabad,125000000,G-13 40x80 Brand New Double Storey House Available,"G-13, Islamabad, Islamabad Capital",14 Marla,6,6,House,,,,,,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_4_out_class_location_one_kanal_designer_house_available_for_sale-53820511-8413-1.html,islamabad,84000000,OUT CLASS LOCATION ONE KANAL DESIGNER HOUSE AVAILABLE FOR SALE,"DHA Defence Phase 4, DHA Defence, Islamabad, Islamabad Capital",1.1 Kanal,5,6,House,2025,3,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_3_kanal_luxurious_house_for_sale_in_dha-2_islamabad-54253471-339-1.html,islamabad,450000000,3 kanal luxurious house for sale in DHA-2 ISLAMABAD,"DHA Defence Phase 2, DHA Defence, Islamabad, Islamabad Capital",3 Kanal,7,7,House,2026,6,3,3,3,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_aesthetically_designed_house_for_sale_in_dha-2_islamabad-52790101-339-1.html,islamabad,129000000,1 Kanal Aesthetically Designed House For Sale In DHA-2 Islamabad,"DHA Defence Phase 2, DHA Defence, Islamabad, Islamabad Capital",1 Kanal,5,6,House,2025,3,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_top_city_1_for_sale_3_bedrooms_apartment_on_4_5_years_installment_plan_top_city_-1-54086342-1383-1.html,islamabad,14500000,FOR SALE 3 Bedrooms Apartment On 4.5 Years Installment Plan Top City -1,"Top City 1, Islamabad, Islamabad Capital",6.4 Marla,3,3,Flat,,Yes,,Yes,Yes,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_4_1_kanal_brand_new_designer_house_available_for_sale_in_dha_phase_4_islamabad-53883378-8413-1.html,islamabad,97500000,1 Kanal Brand New Designer House Available For Sale In DHA PHASE 4 Islamabad,"DHA Defence Phase 4, DHA Defence, Islamabad, Islamabad Capital",1 Kanal,6,7,House,2026,4,1,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/faisal_town_phase_1_faisal_town_phase_1_-_block_c_8_marla_luxury_house_for_sale_in_faisal_town-54232206-16418-1.html,islamabad,38000000,8 MARLA LUXURY HOUSE FOR SALE IN FAISAL TOWN,"Faisal Town Phase 1 - Block C, Faisal Town Phase 1, Faisal Town - F-18, Islamabad, Islamabad Capital",8 Marla,6,7,House,,2,1,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/e_18_gulshan-e-sehat_1_7_marla_single_storey_house_for_sale_e-18_gulshan-e-sehat_islamabad-54113684-3258-1.html,islamabad,15000000,"7 Marla Single Storey House for Sale E-18 Gulshan-e-Sehat, Islamabad","Gulshan-e-Sehat 1, E-18, Islamabad, Islamabad Capital",7 Marla,3,3,House,2016,1,,1,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/e_18_gulshan-e-sehat_1_7_marla_single_storey_house_for_sale_e-18_gulshan-e-sehat_islamabad-54113685-3258-1.html,islamabad,15000000,"7 Marla Single Storey House for Sale E-18 Gulshan-e-Sehat, Islamabad","Gulshan-e-Sehat 1, E-18, Islamabad, Islamabad Capital",7 Marla,3,3,House,2023,4,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_architecture_5_beds_solid_construction_bungalow_for_sale-52405997-339-1.html,islamabad,142500000,Architecture 5 Beds Solid Construction Bungalow For Sale,"DHA Defence Phase 2, DHA Defence, Islamabad, Islamabad Capital",1 Kanal,5,6,House,2025,3,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_e-11_beautiful_location_house_for_sale-54139168-329-1.html,islamabad,87000000,BEAUTIFUL LOCATION HOUSE FOR SALE,"E-11, Islamabad, Islamabad Capital",12 Marla,6,6,House,,2,1,,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_bani_gala_16_marla_house_with_solar_installed_in_bani_gala-54127626-340-1.html,islamabad,55000000,16 Marla House With Solar Installed In Bani Gala,"Bani Gala, Islamabad, Islamabad Capital",16 Marla,6,7,House,2025,2,1,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c_1_kanal_brand_new_house_available_for_sale_in_sector_c_bahria_enclave_islamabad-54155786-11973-1.html,islamabad,110000000,1 Kanal brand new house available for sale in sector C bahria enclave Islamabad,"Bahria Enclave - Sector C, Bahria Enclave, Bahria Town, Islamabad, Islamabad Capital",1 Kanal,6,6,House,2025,4,1,,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_bani_gala_1_kanal_semi_triple_storey_house_for_sale_very_prime_location_in_bani_gala-54207752-340-1.html,islamabad,75000000,1 Kanal Semi Triple Storey House For Sale Very Prime Location In Bani Gala,"Bani Gala, Islamabad, Islamabad Capital",1 Kanal,8,6,House,,,,,,,,,,,,,,
https://www.zameen.com/Property/islamabad_b-17_house_available_for_sale_c-1_size_5_marla_in_multi_gardens_b-17_islamabad-54247961-616-1.html,islamabad,29500000,HOUSE AVAILABLE FOR SALE c-1 SIZE 5 MARLA IN MULTI GARDENS B-17 ISLAMABAD,"B-17, Islamabad, Islamabad Capital",5 Marla,4,6,House,2026,1,1,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_b-17_house_available_for_sale_c_size_10_marla_in_multi_gardens_b-17_islamabad-54247971-616-1.html,islamabad,55000000,HOUSE AVAILABLE FOR SALE C SIZE 10 MARLA IN MULTI GARDENS B-17 ISLAMABAD,"B-17, Islamabad, Islamabad Capital",10 Marla,4,7,House,2026,2,1,,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_modern_designed_house_for_sale_in_dha_phase_2_islamabad-54137974-339-1.html,islamabad,126000000,1 kanal Modern Designed House For Sale In DHA Phase 2 Islamabad,"DHA Defence Phase 2, DHA Defence, Islamabad, Islamabad Capital",1 Kanal,5,6,House,2026,3,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-7_f-7_500_square_yards_luxury_house_for_sale-54017495-165-1.html,islamabad,200000000,F-7 | 500 Square Yards Luxury House For Sale,"F-7, Islamabad, Islamabad Capital",1 Kanal,7,7,House,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_e-11_e_11_house_available_main_double_road_50_90_back_open-54115481-329-1.html,islamabad,179000000,E 11 House Available Main Double Road 50*90 Back Open.,"E-11, Islamabad, Islamabad Capital",1 Kanal,8,6,House,2024,6,3,2,3,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-8_f_8_house_available_60_100_on_beautiful_location-54137526-166-1.html,islamabad,265000000,F 8 House Available 60*100 On Beautiful Location.,"F-8, Islamabad, Islamabad Capital",1.3 Kanal,6,6,House,2000,8,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-11_f_11_parka_facing_444_square_yards_house_available_40_90_tile_flooring-54180397-163-1.html,islamabad,158000000,F 11 parka facing 444 square yards house available 40*90. tile flooring.,"F-11, Islamabad, Islamabad Capital",17.8 Marla,6,6,House,2015,5,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-10_f_10_2_511_square_yards_house_available_tile_flooring_close_and_street_front_back_open_back_park_facing-52717540-162-1.html,islamabad,169000000,F 10/2 511 Square Yards House Available Tile Flooring Close And Street Front Back Open Back Park Facing.,"F-10, Islamabad, Islamabad Capital",1 Kanal,6,6,House,2000,8,1,2,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_bani_gala_4_kanal_farm_house_for_sale_ideal_corner_house-53650942-340-1.html,islamabad,180000000,4 Kanal Farm House For Sale Ideal Corner House.,"Bani Gala, Islamabad, Islamabad Capital",4 Kanal,6,7,Farm House,2015,12,1,,,,,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_dha_phase_2_islamabad_1_kanal_designer_house_for_sale_with_15_kva_solar_near_to_giga_mall-53804920-339-1.html,islamabad,125000000,DHA PHASE 2 ISLAMABAD 1 KANAL DESIGNER HOUSE FOR SALE WITH 15 KVA SOLAR NEAR TO GIGA MALL,"DHA Defence Phase 2, DHA Defence, Islamabad, Islamabad Capital",1 Kanal,5,6,House,2026,4,1,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_beautiful_design_furnished_house_for_sale_in_dha_2_islamabad-54248969-339-1.html,islamabad,127500000,1 Kanal Beautiful Design Furnished House for Sale In DHA 2 Islamabad,"DHA Defence Phase 2, DHA Defence, Islamabad, Islamabad Capital",1 Kanal,5,6,House,2026,3,Yes,Yes,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/ghauri_town_ghauri_town_phase_4_c2_new_4_marla_double_storey_house_electricity_no_water_30_feet-54253338-16230-1.html,islamabad,12900000,New 4 Marla Double Storey House Electricity No water 30 Feet,"Ghauri Town Phase 4 C2, Ghauri Town, Islamabad, Islamabad Capital",4 Marla,4,4,House,2000,8,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_elegant_royal_roman_design_furnished_house_for_sale_in_dha_2_islamabad-54245771-339-1.html,islamabad,115000000,1 Kanal Elegant Royal Roman Design Furnished House for Sale In DHA 2 Islamabad,"DHA Defence Phase 2, DHA Defence, Islamabad, Islamabad Capital",1 Kanal,6,7,House,,3,Yes,Yes,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_top_city_1_for_sale_1100_sqft_2_bedrooms_apartment_top_city-1-54163327-1383-1.html,islamabad,11000000,FOR SALE 1100 Sqft 2 Bedrooms Apartment TOP CITY-1,"Top City 1, Islamabad, Islamabad Capital",4.9 Marla,2,2,Flat,,Yes,,Yes,Yes,Yes,Yes,,,,,,,
https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_block_a_4_kanal_luxury_designer_beautiful_farmhouse_for_sale_on_investor_price_in_gulberg_greens-53700896-8313-1.html,islamabad,350000000,4 Kanal Luxury Designer Beautiful Farmhouse For Sale On Investor Price In Gulberg Greens,"Gulberg Greens - Block A, Gulberg Greens, Gulberg, Islamabad, Islamabad Capital",4 Kanal,11,7,Farm House,2022,Yes,3,4,6,Yes,Yes,,,,,,,
